# Prioritization file for occultation-standard
# Version: 1.0.1
# Updated by: Joe P. Renaud
# Updated on: 2026-05-08 17:00:15
#
# Column 1: Rank
# Column 2: Target Name
# Column 3: Priority
# Column 4: Number of Hours Requested
# Column 5: Number of Hours Observed
# Column 6: Number of Hours Remaining
rank,target,priority,hours_req,hours_obs,hours_rem
4274,G1758089960053440000,0.421924,600.0,0.0,600.0
4275,G4455376116826646144,0.421812,600.0,0.0,600.0
4276,G5868669568445358336,0.4217,600.0,0.0,600.0
4277,G5008113359571537280,0.421588,600.0,0.0,600.0
4278,G848581844295301888,0.421477,600.0,0.0,600.0
4279,G5397511346783313024,0.421365,600.0,0.0,600.0
4280,G6821506173222198016,0.421253,600.0,0.0,600.0
4281,G6615807957349554816,0.421141,600.0,0.0,600.0
4282,G973055184854919168,0.421029,600.0,0.0,600.0
4283,G1642036851337747072,0.420917,600.0,0.0,600.0
4284,G1464485514661430528,0.420805,600.0,0.0,600.0
4285,G2789395995338323840,0.420694,600.0,0.0,600.0
4286,G3934962935386575360,0.420582,600.0,0.0,600.0
4287,G6238449485026068864,0.42047,600.0,0.0,600.0
4288,G5776454382869150848,0.420358,600.0,0.0,600.0
4289,G6555676834657908864,0.420246,600.0,0.0,600.0
4290,G3936815852997884160,0.420134,600.0,0.0,600.0
4291,G2570976223774109952,0.420022,600.0,0.0,600.0
4292,G3749791158495959552,0.419911,600.0,0.0,600.0
4293,G5047630082350940160,0.419799,600.0,0.0,600.0
4294,G4331545990570377856,0.419687,600.0,0.0,600.0
4295,G2958653131693613312,0.419575,600.0,0.0,600.0
4296,G1950262224403340544,0.419463,600.0,0.0,600.0
4297,G2551120967921491072,0.419351,600.0,0.0,600.0
4298,G6152147649129566592,0.419239,600.0,0.0,600.0
4299,G2547122800047413760,0.419128,600.0,0.0,600.0
4300,G2067261561651899264,0.419016,600.0,0.0,600.0
4301,G5486326460102004480,0.418904,600.0,0.0,600.0
4302,G2768072032469656448,0.418792,600.0,0.0,600.0
4303,G1139911056532687104,0.41868,600.0,0.0,600.0
4304,G5015597494703099264,0.418568,600.0,0.0,600.0
4305,G4912884348251549824,0.418456,600.0,0.0,600.0
4306,G3605254238991497600,0.418345,600.0,0.0,600.0
4307,G5793680538924644992,0.418233,600.0,0.0,600.0
4308,G1275085840685731072,0.418121,600.0,0.0,600.0
4309,G1840019725399250176,0.418009,600.0,0.0,600.0
4310,G5657312922085599744,0.417897,600.0,0.0,600.0
4311,G2144673644174769152,0.417785,600.0,0.0,600.0
4312,G1101302358557010688,0.417673,600.0,0.0,600.0
4313,G3655676708369707776,0.417562,600.0,0.0,600.0
4314,G4075174685415787776,0.41745,600.0,0.0,600.0
4315,G6234464339490899072,0.417338,600.0,0.0,600.0
4316,G292687456988812544,0.417226,600.0,0.0,600.0
4317,G1961975974606608640,0.417114,600.0,0.0,600.0
4318,G3561247145083974656,0.417002,600.0,0.0,600.0
4319,G5455279069232339328,0.41689,600.0,0.0,600.0
4320,G3896047508027875456,0.416779,600.0,0.0,600.0
4321,G2628040117046777984,0.416667,600.0,0.0,600.0
4322,G5831388702553477760,0.416555,600.0,0.0,600.0
4323,G2335132044768542848,0.416443,600.0,0.0,600.0
4324,G3052138180137424512,0.416331,600.0,0.0,600.0
4325,G577543088357940480,0.416219,600.0,0.0,600.0
4326,G6882032497329189632,0.416107,600.0,0.0,600.0
4327,G921082782037522304,0.415996,600.0,0.0,600.0
4328,G6506470081543208704,0.415884,600.0,0.0,600.0
4329,G4358934584699567872,0.415772,600.0,0.0,600.0
4330,G2254131401111537152,0.41566,600.0,0.0,600.0
4331,G2047993449331790464,0.415548,600.0,0.0,600.0
4332,G2140966743801319296,0.415436,600.0,0.0,600.0
4333,G4368065856969737728,0.415324,600.0,0.0,600.0
4334,G3260574386115185536,0.415213,600.0,0.0,600.0
4335,G5888367559768661248,0.415101,600.0,0.0,600.0
4336,G6055116297752190208,0.414989,600.0,0.0,600.0
4337,G3096467323571170432,0.414877,600.0,0.0,600.0
4338,G6525210879281527168,0.414765,600.0,0.0,600.0
4339,G1387790661613772544,0.414653,600.0,0.0,600.0
4340,G3237512159786454272,0.414541,600.0,0.0,600.0
4341,G5778665397671415552,0.41443,600.0,0.0,600.0
4342,G3114603909610687872,0.414318,600.0,0.0,600.0
4343,G6712010139543233024,0.414206,600.0,0.0,600.0
4344,G6677129644976628608,0.414094,600.0,0.0,600.0
4345,G1743547578744848640,0.413982,600.0,0.0,600.0
4346,G5215928856883252224,0.41387,600.0,0.0,600.0
4347,G5414671149886054016,0.413758,600.0,0.0,600.0
4348,G4113647524989231488,0.413647,600.0,0.0,600.0
4349,G5468338484229595264,0.413535,600.0,0.0,600.0
4350,G6419897628350742400,0.413423,600.0,0.0,600.0
4351,G2459197157275109760,0.413311,600.0,0.0,600.0
4352,G2929222057282199808,0.413199,600.0,0.0,600.0
4353,G6711383383554760192,0.413087,600.0,0.0,600.0
4354,G580526333986083968,0.412975,600.0,0.0,600.0
4355,G4361139105513379072,0.412864,600.0,0.0,600.0
4356,G535406435530652928,0.412752,600.0,0.0,600.0
4357,G4054646111821898368,0.41264,600.0,0.0,600.0
4358,G6257061983499648000,0.412528,600.0,0.0,600.0
4359,G2380717139725142400,0.412416,600.0,0.0,600.0
4360,G5076056890335039104,0.412304,600.0,0.0,600.0
4361,G397935355701681408,0.412192,600.0,0.0,600.0
4362,G6112383433160690176,0.412081,600.0,0.0,600.0
4363,G1353093476255275264,0.411969,600.0,0.0,600.0
4364,G4680824344670587392,0.411857,600.0,0.0,600.0
4365,G4507207438578220288,0.411745,600.0,0.0,600.0
4366,G3519784973916760960,0.411633,600.0,0.0,600.0
4367,G2214295918740397824,0.411521,600.0,0.0,600.0
4368,G5091515783303628800,0.411409,600.0,0.0,600.0
4369,G6227276247869235968,0.411298,600.0,0.0,600.0
4370,G329552432601410432,0.411186,600.0,0.0,600.0
4371,G2571199008022444416,0.411074,600.0,0.0,600.0
4372,G4353924522528408576,0.410962,600.0,0.0,600.0
4373,G2250421855034723584,0.41085,600.0,0.0,600.0
4374,G4431736135792990592,0.410738,600.0,0.0,600.0
4375,G3422772623459065088,0.410626,600.0,0.0,600.0
4376,G4355898317698365056,0.410515,600.0,0.0,600.0
4377,G4221112004752652032,0.410403,600.0,0.0,600.0
4378,G6308199685191836032,0.410291,600.0,0.0,600.0
4379,G3796939969441668864,0.410179,600.0,0.0,600.0
4380,G642223023797050880,0.410067,600.0,0.0,600.0
4381,G4887639011522195328,0.409955,600.0,0.0,600.0
4382,G3977327457706452736,0.409843,600.0,0.0,600.0
4383,G5909092391836865536,0.409732,600.0,0.0,600.0
4384,G347294289667160576,0.40962,600.0,0.0,600.0
4385,G2581580944704645376,0.409508,600.0,0.0,600.0
4386,G3427594600421637632,0.409396,600.0,0.0,600.0
4387,G5928062162904846208,0.409284,600.0,0.0,600.0
4388,G4572572820712144512,0.409172,600.0,0.0,600.0
4389,G2413773239555261952,0.40906,600.0,0.0,600.0
4390,G2758069809551975424,0.408949,600.0,0.0,600.0
4391,G3814786864226393216,0.408837,600.0,0.0,600.0
4392,G1998571157557797632,0.408725,600.0,0.0,600.0
4393,G2479315295190132224,0.408613,600.0,0.0,600.0
4394,G972100598306444288,0.408501,600.0,0.0,600.0
4395,G4205634076554135552,0.408389,600.0,0.0,600.0
4396,G6402895295933456000,0.408277,600.0,0.0,600.0
4397,G2069452308506136064,0.408166,600.0,0.0,600.0
4398,G1547160061698630144,0.408054,600.0,0.0,600.0
4399,G6011499358661120896,0.407942,600.0,0.0,600.0
4400,G5361407886058772736,0.40783,600.0,0.0,600.0
4401,G5805950813807896704,0.407718,600.0,0.0,600.0
4402,G2569087125358756864,0.407606,600.0,0.0,600.0
4403,G425382567552097792,0.407494,600.0,0.0,600.0
4404,G6473390999343795584,0.407383,600.0,0.0,600.0
4405,G2540580224824675584,0.407271,600.0,0.0,600.0
4406,G5765756512685300864,0.407159,600.0,0.0,600.0
4407,G6177541797885324672,0.407047,600.0,0.0,600.0
4408,G2013483249650928128,0.406935,600.0,0.0,600.0
4409,G1184921042482386048,0.406823,600.0,0.0,600.0
4410,G3989628695014374016,0.406711,600.0,0.0,600.0
4411,G2224435069510952704,0.4066,600.0,0.0,600.0
4412,G6397694468494348032,0.406488,600.0,0.0,600.0
4413,G2274053830249193856,0.406376,600.0,0.0,600.0
4414,G801499141487117312,0.406264,600.0,0.0,600.0
4415,G5717591688581370496,0.406152,600.0,0.0,600.0
4416,G5113737527479548800,0.40604,600.0,0.0,600.0
4417,G2218661155999735296,0.405928,600.0,0.0,600.0
4418,G4832834953946832768,0.405817,600.0,0.0,600.0
4419,G4914639168809376640,0.405705,600.0,0.0,600.0
4420,G2946928489451914624,0.405593,600.0,0.0,600.0
4421,G3465313346811511936,0.405481,600.0,0.0,600.0
4422,G2415406254840283904,0.405369,600.0,0.0,600.0
4423,G5573291365930117888,0.405257,600.0,0.0,600.0
4424,G5843596751910931584,0.405145,600.0,0.0,600.0
4425,G1910321914762850944,0.405034,600.0,0.0,600.0
4426,G306853732305102720,0.404922,600.0,0.0,600.0
4427,G3402304183714325632,0.40481,600.0,0.0,600.0
4428,G6583382053778981376,0.404698,600.0,0.0,600.0
4429,G1760820975137152128,0.404586,600.0,0.0,600.0
4430,G4479098144623411072,0.404474,600.0,0.0,600.0
4431,G2264456365049033600,0.404362,600.0,0.0,600.0
4432,G3640168612256210944,0.404251,600.0,0.0,600.0
4433,G2567288874091428224,0.404139,600.0,0.0,600.0
4434,G4141389813936449664,0.404027,600.0,0.0,600.0
4435,G269789440146508544,0.403915,600.0,0.0,600.0
4436,G3441383197788015616,0.403803,600.0,0.0,600.0
4437,G5523073787976242560,0.403691,600.0,0.0,600.0
4438,G6090905946677669632,0.403579,600.0,0.0,600.0
4439,G6386290814927173504,0.403468,600.0,0.0,600.0
4440,G2938829967839649664,0.403356,600.0,0.0,600.0
4441,G3395590595778919680,0.403244,600.0,0.0,600.0
4442,G1162267804415272832,0.403132,600.0,0.0,600.0
4443,G267205072428544000,0.40302,600.0,0.0,600.0
4444,G4453766775400912640,0.402908,600.0,0.0,600.0
4445,G5635191980788033408,0.402796,600.0,0.0,600.0
4446,G4273543208855764352,0.402685,600.0,0.0,600.0
4447,G4192461721029923200,0.402573,600.0,0.0,600.0
4448,G538788120980691456,0.402461,600.0,0.0,600.0
4449,G760675614776090496,0.402349,600.0,0.0,600.0
4450,G5182291291492427136,0.402237,600.0,0.0,600.0
4451,G3474388715786564736,0.402125,600.0,0.0,600.0
4452,G1350912663661283328,0.402013,600.0,0.0,600.0
4453,G2790347519572893568,0.401902,600.0,0.0,600.0
4454,G3508741169889635840,0.40179,600.0,0.0,600.0
4455,G4100936964425770240,0.401678,600.0,0.0,600.0
4456,G4362437456949018368,0.401566,600.0,0.0,600.0
4457,G5897987668008210048,0.401454,600.0,0.0,600.0
4458,G1878109999344803712,0.401342,600.0,0.0,600.0
4459,G4251555110989063936,0.40123,600.0,0.0,600.0
4460,G4923718523514826368,0.401119,600.0,0.0,600.0
4461,G249360411027826048,0.401007,600.0,0.0,600.0
4462,G320769946035419904,0.400895,600.0,0.0,600.0
4463,G678486227248283008,0.400783,600.0,0.0,600.0
4464,G6615496482026345728,0.400671,600.0,0.0,600.0
4465,G3257785131274230784,0.400559,600.0,0.0,600.0
4466,G4702800524093011456,0.400447,600.0,0.0,600.0
4467,G1338951763858090752,0.400336,600.0,0.0,600.0
4468,G1803285041918219008,0.400224,600.0,0.0,600.0
4469,G5479318997619376768,0.400112,600.0,0.0,600.0
4470,G952686628870960768,0.4,600.0,0.0,600.0
4471,G822937281766661888,0.399888,600.0,0.0,600.0
4472,G1451328140047502720,0.399776,600.0,0.0,600.0
4473,G75627850027898624,0.399664,600.0,0.0,600.0
4474,G3047442956251843328,0.399553,600.0,0.0,600.0
4475,G4645584447244277760,0.399441,600.0,0.0,600.0
4476,G1311250564828312704,0.399329,600.0,0.0,600.0
4477,G5763256296259017472,0.399217,600.0,0.0,600.0
4478,G6184379965639770752,0.399105,600.0,0.0,600.0
4479,G1256674342381620352,0.398993,600.0,0.0,600.0
4480,G468998475837844736,0.398881,600.0,0.0,600.0
4481,G1195860530347768064,0.39877,600.0,0.0,600.0
4482,G2876078330977230976,0.398658,600.0,0.0,600.0
4483,G411164061133717248,0.398546,600.0,0.0,600.0
4484,G4236205516261740800,0.398434,600.0,0.0,600.0
4485,G2199449561132278912,0.398322,600.0,0.0,600.0
4486,G5684314762998915328,0.39821,600.0,0.0,600.0
4487,G2388135686412255232,0.398098,600.0,0.0,600.0
4488,G5795995423221017472,0.397987,600.0,0.0,600.0
4489,G329061122702415872,0.397875,600.0,0.0,600.0
4490,G4414496343222948992,0.397763,600.0,0.0,600.0
4491,G2795804842458318848,0.397651,600.0,0.0,600.0
4492,G6876085037075350912,0.397539,600.0,0.0,600.0
4493,G5034958588797250304,0.397427,600.0,0.0,600.0
4494,G3442293524696256640,0.397315,600.0,0.0,600.0
4495,G3269041381561725056,0.397204,600.0,0.0,600.0
4496,G1788742591887839232,0.397092,600.0,0.0,600.0
4497,G2125811350407022080,0.39698,600.0,0.0,600.0
4498,G3140066125007427584,0.396868,600.0,0.0,600.0
4499,G6853804533449153152,0.396756,600.0,0.0,600.0
4500,G1012498961909728512,0.396644,600.0,0.0,600.0
4501,G6804802456998213760,0.396532,600.0,0.0,600.0
4502,G4370260516539853184,0.396421,600.0,0.0,600.0
4503,G5788988269968695552,0.396309,600.0,0.0,600.0
4504,G93992168112860928,0.396197,600.0,0.0,600.0
4505,G4849705379326977920,0.396085,600.0,0.0,600.0
4506,G1151214791978952832,0.395973,600.0,0.0,600.0
4507,G1610817627415941248,0.395861,600.0,0.0,600.0
4508,G765838646502422016,0.395749,600.0,0.0,600.0
4509,G3960696249120477696,0.395638,600.0,0.0,600.0
4510,G3929709743706664448,0.395526,600.0,0.0,600.0
4511,G3674063630867072512,0.395414,600.0,0.0,600.0
4512,G6809950306014210304,0.395302,600.0,0.0,600.0
4513,G3131628472775237760,0.39519,600.0,0.0,600.0
4514,G3549260715994338816,0.395078,600.0,0.0,600.0
4515,G528020363092315648,0.394966,600.0,0.0,600.0
4516,G3210127998061958528,0.394855,600.0,0.0,600.0
4517,G3518750058597308032,0.394743,600.0,0.0,600.0
4518,G3697207530294615168,0.394631,600.0,0.0,600.0
4519,G2309563172446539776,0.394519,600.0,0.0,600.0
4520,G529379153308600192,0.394407,600.0,0.0,600.0
4521,G2605208448858041728,0.394295,600.0,0.0,600.0
4522,G5463290622051980672,0.394183,600.0,0.0,600.0
4523,G2073631277337888256,0.394072,600.0,0.0,600.0
4524,G5368010109784035328,0.39396,600.0,0.0,600.0
4525,G5647065301924827136,0.393848,600.0,0.0,600.0
4526,G3392422872714791808,0.393736,600.0,0.0,600.0
4527,G6231018916724456320,0.393624,600.0,0.0,600.0
4528,G3623690128411455488,0.393512,600.0,0.0,600.0
4529,G3884116226318374016,0.3934,600.0,0.0,600.0
4530,G3311733695786352512,0.393289,600.0,0.0,600.0
4531,G4803267471368473472,0.393177,600.0,0.0,600.0
4532,G3111639587602235008,0.393065,600.0,0.0,600.0
4533,G4463381626628373888,0.392953,600.0,0.0,600.0
4534,G849945754110186752,0.392841,600.0,0.0,600.0
4535,G5445904804890145024,0.392729,600.0,0.0,600.0
4536,G1868018273613911424,0.392617,600.0,0.0,600.0
4537,G6456263180866837632,0.392506,600.0,0.0,600.0
4538,G4755176069720086272,0.392394,600.0,0.0,600.0
4539,G1302514463909906560,0.392282,600.0,0.0,600.0
4540,G1968688046426711680,0.39217,600.0,0.0,600.0
4541,G63181034805012224,0.392058,600.0,0.0,600.0
4542,G2689897477289535872,0.391946,600.0,0.0,600.0
4543,G1584883927687584768,0.391834,600.0,0.0,600.0
4544,G2937746089892527744,0.391723,600.0,0.0,600.0
4545,G4090733737085428992,0.391611,600.0,0.0,600.0
4546,G803485615403673728,0.391499,600.0,0.0,600.0
4547,G4608253003825856384,0.391387,600.0,0.0,600.0
4548,G5976083401931710592,0.391275,600.0,0.0,600.0
4549,G263789576993787904,0.391163,600.0,0.0,600.0
4550,G1269079277380258816,0.391051,600.0,0.0,600.0
4551,G6670785737763170304,0.39094,600.0,0.0,600.0
4552,G2287296107776383488,0.390828,600.0,0.0,600.0
4553,G4674747172106182016,0.390716,600.0,0.0,600.0
4554,G6498801743853640192,0.390604,600.0,0.0,600.0
4555,G2065717916048483840,0.390492,600.0,0.0,600.0
4556,G117292984169827328,0.39038,600.0,0.0,600.0
4557,G6124371958187541760,0.390268,600.0,0.0,600.0
4558,G1816395824736226944,0.390157,600.0,0.0,600.0
4559,G3565297539761752192,0.390045,600.0,0.0,600.0
4560,G2709873232743827712,0.389933,600.0,0.0,600.0
4561,G4808800420038279808,0.389821,600.0,0.0,600.0
4562,G3379707497479980800,0.389709,600.0,0.0,600.0
4563,G2119078662748614656,0.389597,600.0,0.0,600.0
4564,G6142589869427080192,0.389485,600.0,0.0,600.0
4565,G5056024132074907776,0.389374,600.0,0.0,600.0
4566,G2233284007811986560,0.389262,600.0,0.0,600.0
4567,G4567483456267806080,0.38915,600.0,0.0,600.0
4568,G2536010276542438272,0.389038,600.0,0.0,600.0
4569,G3279338582834706048,0.388926,600.0,0.0,600.0
4570,G2368552456609447168,0.388814,600.0,0.0,600.0
4571,G1470143738937281536,0.388702,600.0,0.0,600.0
4572,G5419329643210986752,0.388591,600.0,0.0,600.0
4573,G4620892817699324672,0.388479,600.0,0.0,600.0
4574,G788124097932975872,0.388367,600.0,0.0,600.0
4575,G6099006705976096384,0.388255,600.0,0.0,600.0
4576,G4022632903048674816,0.388143,600.0,0.0,600.0
4577,G4275229726550939392,0.388031,600.0,0.0,600.0
4578,G3768147951798324096,0.387919,600.0,0.0,600.0
4579,G6103371698416405120,0.387808,600.0,0.0,600.0
4580,G4707717437013148928,0.387696,600.0,0.0,600.0
4581,G6314953263566580224,0.387584,600.0,0.0,600.0
4582,G1841846941928524288,0.387472,600.0,0.0,600.0
4583,G3642557266907721344,0.38736,600.0,0.0,600.0
4584,G4223218355493265792,0.387248,600.0,0.0,600.0
4585,G3266644961609200768,0.387136,600.0,0.0,600.0
4586,G1716884799728061824,0.387025,600.0,0.0,600.0
4587,G1435762869329159424,0.386913,600.0,0.0,600.0
4588,G6538776477650240896,0.386801,600.0,0.0,600.0
4589,G6022204066438985088,0.386689,600.0,0.0,600.0
4590,G27857780652747008,0.386577,600.0,0.0,600.0
4591,G6750774143533889024,0.386465,600.0,0.0,600.0
4592,G5893799525164745472,0.386353,600.0,0.0,600.0
4593,G5129686394613070208,0.386242,600.0,0.0,600.0
4594,G3042078164137733376,0.38613,600.0,0.0,600.0
4595,G1668282846727191168,0.386018,600.0,0.0,600.0
4596,G4270751720629346816,0.385906,600.0,0.0,600.0
4597,G1032309928058755456,0.385794,600.0,0.0,600.0
4598,G618471034312238208,0.385682,600.0,0.0,600.0
4599,G5014302785400981504,0.38557,600.0,0.0,600.0
4600,G4041979188105626752,0.385459,600.0,0.0,600.0
4601,G4720376973377476352,0.385347,600.0,0.0,600.0
4602,G5253745803440992896,0.385235,600.0,0.0,600.0
4603,G2034106376960134912,0.385123,600.0,0.0,600.0
4604,G6759576210855599488,0.385011,600.0,0.0,600.0
4605,G485076015891272576,0.384899,600.0,0.0,600.0
4606,G2070582881342384000,0.384787,600.0,0.0,600.0
4607,G127605338085773696,0.384676,600.0,0.0,600.0
4608,G5860068192062673792,0.384564,600.0,0.0,600.0
4609,G6317343258250328960,0.384452,600.0,0.0,600.0
4610,G2988690616835127680,0.38434,600.0,0.0,600.0
4611,G1117556164072536192,0.384228,600.0,0.0,600.0
4612,G1694925417921957632,0.384116,600.0,0.0,600.0
4613,G6273045927629949824,0.384004,600.0,0.0,600.0
4614,G6572929305971509376,0.383893,600.0,0.0,600.0
4615,G2170970526353067648,0.383781,600.0,0.0,600.0
4616,G1242785865551049216,0.383669,600.0,0.0,600.0
4617,G1369312612795200256,0.383557,600.0,0.0,600.0
4618,G3925169894556087680,0.383445,600.0,0.0,600.0
4619,G5145812549405124736,0.383333,600.0,0.0,600.0
4620,G5121689165508083200,0.383221,600.0,0.0,600.0
4621,G562319044202531712,0.38311,600.0,0.0,600.0
4622,G6575860329091592832,0.382998,600.0,0.0,600.0
4623,G2010713133182029312,0.382886,600.0,0.0,600.0
4624,G155211944756593024,0.382774,600.0,0.0,600.0
4625,G2514381852031713792,0.382662,600.0,0.0,600.0
4626,G4163202788910080768,0.38255,600.0,0.0,600.0
4627,G5615288763049256064,0.382438,600.0,0.0,600.0
4628,G6075128337082858112,0.382327,600.0,0.0,600.0
4629,G4193020582169053056,0.382215,600.0,0.0,600.0
4630,G6493504812227344512,0.382103,600.0,0.0,600.0
4631,G4279200440994368768,0.381991,600.0,0.0,600.0
4632,G4641083836914690688,0.381879,600.0,0.0,600.0
4633,G132766857983882752,0.381767,600.0,0.0,600.0
4634,G1721282086028977664,0.381655,600.0,0.0,600.0
4635,G2374750575453157632,0.381544,600.0,0.0,600.0
4636,G1001622661607381120,0.381432,600.0,0.0,600.0
4637,G2236638823948546688,0.38132,600.0,0.0,600.0
4638,G6352795945533794304,0.381208,600.0,0.0,600.0
4639,G119526195365144320,0.381096,600.0,0.0,600.0
4640,G2906327785643675520,0.380984,600.0,0.0,600.0
4641,G2953375991278675712,0.380872,600.0,0.0,600.0
4642,G5318536999982933248,0.380761,600.0,0.0,600.0
4643,G6627488516048380672,0.380649,600.0,0.0,600.0
4644,G5201933173373494912,0.380537,600.0,0.0,600.0
4645,G6602900584192703360,0.380425,600.0,0.0,600.0
4646,G6364970391113504384,0.380313,600.0,0.0,600.0
4647,G4141920813632784640,0.380201,600.0,0.0,600.0
4648,G6887313455974255104,0.380089,600.0,0.0,600.0
4649,G6904317025342698880,0.379978,600.0,0.0,600.0
4650,G2097961408067605760,0.379866,600.0,0.0,600.0
4651,G5650051094460772352,0.379754,600.0,0.0,600.0
4652,G6183019839692807680,0.379642,600.0,0.0,600.0
4653,G5137101810268716160,0.37953,600.0,0.0,600.0
4654,G556750636282756224,0.379418,600.0,0.0,600.0
4655,G483117064128180480,0.379306,600.0,0.0,600.0
4656,G1977198197710161024,0.379195,600.0,0.0,600.0
4657,G3090602739004088448,0.379083,600.0,0.0,600.0
4658,G2678584700934945920,0.378971,600.0,0.0,600.0
4659,G6692405052647399552,0.378859,600.0,0.0,600.0
4660,G2713336660011614464,0.378747,600.0,0.0,600.0
4661,G1418925875974371328,0.378635,600.0,0.0,600.0
4662,G6877360126966761088,0.378523,600.0,0.0,600.0
4663,G6737469331283084032,0.378412,600.0,0.0,600.0
4664,G66969676998824576,0.3783,600.0,0.0,600.0
4665,G916359177005395328,0.378188,600.0,0.0,600.0
4666,G3677741604636886016,0.378076,600.0,0.0,600.0
4667,G5360083008910417024,0.377964,600.0,0.0,600.0
4668,G5045660032392118144,0.377852,600.0,0.0,600.0
4669,G3871915529899938944,0.37774,600.0,0.0,600.0
4670,G2393741271568453120,0.377629,600.0,0.0,600.0
4671,G1817743619824858112,0.377517,600.0,0.0,600.0
4672,G1851753198097420800,0.377405,600.0,0.0,600.0
4673,G448092430462386688,0.377293,600.0,0.0,600.0
4674,G35920976160460800,0.377181,600.0,0.0,600.0
4675,G5339891062013219712,0.377069,600.0,0.0,600.0
4676,G5930753183287298688,0.376957,600.0,0.0,600.0
4677,G6015184578034881024,0.376846,600.0,0.0,600.0
4678,G4902688920523768832,0.376734,600.0,0.0,600.0
4679,G3410583403191715328,0.376622,600.0,0.0,600.0
4680,G3389335822021894272,0.37651,600.0,0.0,600.0
4681,G4138833243249127040,0.376398,600.0,0.0,600.0
4682,G2587309533428868736,0.376286,600.0,0.0,600.0
4683,G5878205151714985856,0.376174,600.0,0.0,600.0
4684,G3997501090894827776,0.376063,600.0,0.0,600.0
4685,G1404000039987498752,0.375951,600.0,0.0,600.0
4686,G102365189676742016,0.375839,600.0,0.0,600.0
4687,G5355031543264367616,0.375727,600.0,0.0,600.0
4688,G4841898327077429248,0.375615,600.0,0.0,600.0
4689,G1293429061889466624,0.375503,600.0,0.0,600.0
4690,G5563303028644267904,0.375391,600.0,0.0,600.0
4691,G6726333408816142720,0.37528,600.0,0.0,600.0
4692,G3362796703704909056,0.375168,600.0,0.0,600.0
4693,G4812343218301432704,0.375056,600.0,0.0,600.0
4694,G2694158943840374400,0.374944,600.0,0.0,600.0
4695,G3387179366185668224,0.374832,600.0,0.0,600.0
4696,G1931010016315303168,0.37472,600.0,0.0,600.0
4697,G6783881572514042752,0.374609,600.0,0.0,600.0
4698,G2644426314929047552,0.374497,600.0,0.0,600.0
4699,G5303193555737161728,0.374385,600.0,0.0,600.0
4700,G1450204576602900992,0.374273,600.0,0.0,600.0
4701,G516128010972653824,0.374161,600.0,0.0,600.0
4702,G143884535449504512,0.374049,600.0,0.0,600.0
4703,G6067080148182224128,0.373937,600.0,0.0,600.0
4704,G3622736022900584704,0.373826,600.0,0.0,600.0
4705,G1410993552415726976,0.373714,600.0,0.0,600.0
4706,G4248763553964651520,0.373602,600.0,0.0,600.0
4707,G1742232391039281664,0.37349,600.0,0.0,600.0
4708,G4481382826704193536,0.373378,600.0,0.0,600.0
4709,G6483557972910804608,0.373266,600.0,0.0,600.0
4710,G1146343302632960768,0.373154,600.0,0.0,600.0
4711,G4906432070421717376,0.373043,600.0,0.0,600.0
4712,G3602384788521495680,0.372931,600.0,0.0,600.0
4713,G1337410214195760128,0.372819,600.0,0.0,600.0
4714,G5740037084581578880,0.372707,600.0,0.0,600.0
4715,G2494475159651012736,0.372595,600.0,0.0,600.0
4716,G887656254164536832,0.372483,600.0,0.0,600.0
4717,G3303023678205685120,0.372371,600.0,0.0,600.0
4718,G135667094780407296,0.37226,600.0,0.0,600.0
4719,G5257590761237066624,0.372148,600.0,0.0,600.0
4720,G5280011486927816576,0.372036,600.0,0.0,600.0
4721,G2959447460125268864,0.371924,600.0,0.0,600.0
4722,G1726456495125335552,0.371812,600.0,0.0,600.0
4723,G4766441631498807680,0.3717,600.0,0.0,600.0
4724,G5132452250472067456,0.371588,600.0,0.0,600.0
4725,G3989976140688596608,0.371477,600.0,0.0,600.0
4726,G3307185432794616320,0.371365,600.0,0.0,600.0
4727,G4969771052648102656,0.371253,600.0,0.0,600.0
4728,G598918208581290368,0.371141,600.0,0.0,600.0
4729,G4993369595835972352,0.371029,600.0,0.0,600.0
4730,G6477957889609651584,0.370917,600.0,0.0,600.0
4731,G6856745795771412096,0.370805,600.0,0.0,600.0
4732,G5722248326476097024,0.370694,600.0,0.0,600.0
4733,G2545911550549266944,0.370582,600.0,0.0,600.0
4734,G4379566439358775680,0.37047,600.0,0.0,600.0
4735,G2028645377608851584,0.370358,600.0,0.0,600.0
4736,G3636017195651364608,0.370246,600.0,0.0,600.0
4737,G3892975987936521216,0.370134,600.0,0.0,600.0
4738,G1931930376267329536,0.370022,600.0,0.0,600.0
4739,G338074128754011520,0.369911,600.0,0.0,600.0
4740,G283449974472051072,0.369799,600.0,0.0,600.0
4741,G6179481061519120512,0.369687,600.0,0.0,600.0
4742,G4320256754991005312,0.369575,600.0,0.0,600.0
4743,G5373307316291714688,0.369463,600.0,0.0,600.0
4744,G1165375436593018496,0.369351,600.0,0.0,600.0
4745,G6324736271353695104,0.369239,600.0,0.0,600.0
4746,G810054200944070528,0.369128,600.0,0.0,600.0
4747,G2380009780086818432,0.369016,600.0,0.0,600.0
4748,G3060611222898359296,0.368904,600.0,0.0,600.0
4749,G1215630677124340736,0.368792,600.0,0.0,600.0
4750,G4249985695490275712,0.36868,600.0,0.0,600.0
4751,G1405146207844201600,0.368568,600.0,0.0,600.0
4752,G6150238209748813312,0.368456,600.0,0.0,600.0
